firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 64:1c:67:be:14:db, proto TCP (SYN), 192.168.124.188:51310->45.169.162.15:443, len 52 in 28-Jul 8:12:43.60 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:d7:72:4d, proto TCP (SYN), 192.168.124.69:49779->174.137.133.49:443, len 52 in 28-Jul 8:14:11.0 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:d7:72:4d, proto TCP (SYN), 192.168.124.69:49780->35.227.252.103:443, len 52 in 28-Jul 8:14:11.0 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:d7:72:4d, proto TCP (SYN), 192.168.124.69:49781->54.64.231.104:443, len 52 in 28-Jul 8:14:11.0 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:d7:72:4d, proto TCP (SYN), 192.168.124.69:49782->18.184.174.1:443, len 52 in 28-Jul 8:14:11.0 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 74:e6:e2:d2:8f:3c, proto TCP (SYN), 192.168.125.190:64806->142.250.79.35:443, len 52 in 28-Jul 8:14:11.0 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:ab:d2:da, proto TCP (SYN), 192.168.124.117:63442->13.107.42.16:443, len 52 in 28-Jul 8:14:11.0 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:8e:79:e1:95:26, proto TCP (SYN), 192.168.125.134:51413->204.79.197.203:443, len 52 in 28-Jul 8:14:11.0 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac b4:45:06:be:fe:15, proto TCP (SYN), 192.168.124.254:50017->35.190.56.82:443, len 52 in 28-Jul 8:14:11.10 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:d7:72:4d, proto TCP (SYN), 192.168.124.69:49783->23.83.76.83:443, len 52 in 28-Jul 8:14:11.10 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac b4:45:06:be:fe:15, proto TCP (SYN), 192.168.124.254:50018->34.120.85.253:443, len 52 in 28-Jul 8:14:11.10 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether10 - WAN VIVO, src-mac b4:45:06:be:fe:15, proto TCP (SYN), 192.168.124.254:50019->34.149.211.227:443, len 52 in 28-Jul 8:14:11.20 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:d7:72:4d, proto TCP (SYN), 192.168.124.69:49784->54.64.231.104:443, len 52 in 28-Jul 8:14:11.20 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:d7:72:4d, proto TCP (SYN), 192.168.124.69:49785->18.184.174.1:443, len 52 in 28-Jul 8:14:11.20 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:d7:72:4d, proto TCP (SYN), 192.168.124.69:49786->51.222.39.187:443, len 52 in 28-Jul 8:14:11.20 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether2 - WAN Freeway, src-mac d0:94:66:c9:20:fd, proto TCP (SYN), 192.168.125.192:50220->52.97.16.146:443, len 52 in 28-Jul 8:14:11.34 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 50:a1:32:0c:41:70, proto TCP (SYN), 192.168.124.68:52845->52.137.106.217:443, len 52 in 28-Jul 8:14:11.34 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:6f:e9:a1, proto TCP (SYN), 192.168.124.242:65265->168.228.240.136:443, len 52 in 28-Jul 8:14:11.34 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 74:e6:e2:d2:a7:85, proto TCP (SYN), 192.168.127.187:54245->40.126.45.20:443, len 52 in 28-Jul 8:14:11.34 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac b4:45:06:be:fe:15, proto TCP (SYN), 192.168.124.254:50020->20.42.65.90:443, len 52 in 28-Jul 8:14:11.34 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:d7:70:54, proto TCP (SYN), 192.168.124.241:56545->31.13.74.52:443, len 52 in 28-Jul 8:14:11.46 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac b4:45:06:be:fe:15, proto TCP (SYN), 192.168.124.254:50021->35.190.56.82:443, len 52 in 28-Jul 8:14:11.46 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether2 - WAN Freeway, src-mac c0:25:a5:6f:7b:7d, proto TCP (SYN), 192.168.124.229:60926->52.114.142.198:443, len 52 in 28-Jul 8:14:11.46 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac f4:8e:38:e5:e5:30, proto TCP (SYN), 192.168.125.199:62201->52.226.139.185:443, len 52 in 28-Jul 8:14:11.56 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:8e:79:e1:95:26, proto TCP (SYN), 192.168.125.134:51416->64.15.159.210:443, len 52 in 28-Jul 8:14:11.56 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac b4:45:06:be:fe:15, proto TCP (SYN), 192.168.124.254:50022->34.120.85.253:443, len 52 in 28-Jul 8:14:11.56 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 34:73:5a:fd:52:ba, proto TCP (SYN), 192.168.125.231:57216->20.189.173.1:443, len 52 in 28-Jul 8:14:11.56 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether2 - WAN Freeway, src-mac d0:8e:79:e1:95:26, proto TCP (SYN), 192.168.125.134:51417->52.97.11.178:443, len 52 in 28-Jul 8:14:11.56 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:c9:34:db, proto TCP (ACK), 192.168.124.152:56470->52.0.2.76:443, len 41 in 28-Jul 8:14:11.56 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:3b:ac:7c, proto TCP (SYN), 192.168.127.34:64741->52.226.139.185:443, len 52 in 28-Jul 8:14:11.56 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:3b:ac:7c, proto TCP (SYN), 192.168.127.34:64733->52.184.217.37:443, len 52 in 28-Jul 8:14:11.67 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:8e:79:e1:95:26, proto TCP (SYN), 192.168.125.134:51418->13.107.6.158:443, len 52 in 28-Jul 8:14:11.67 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:8e:79:e1:95:26, proto TCP (SYN), 192.168.125.134:51419->13.107.6.158:443, len 52 in 28-Jul 8:14:11.67 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether2 - WAN Freeway, src-mac 00:d7:6d:29:e0:50, proto TCP (SYN), 192.168.124.240:53689->52.114.133.19:443, len 52 in 28-Jul 8:14:11.67 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:8e:79:e1:95:26, proto TCP (SYN), 192.168.125.134:51420->13.107.6.158:443, len 52 in 28-Jul 8:14:11.67 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:8e:79:e1:95:26, proto TCP (SYN), 192.168.125.134:51421->13.107.6.158:443, len 52 in 28-Jul 8:14:11.67 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:8e:79:e1:95:26, proto TCP (SYN), 192.168.125.134:51422->13.107.6.158:443, len 52 in 28-Jul 8:14:11.67 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:8e:79:e1:95:26, proto TCP (SYN), 192.168.125.134:51423->13.107.6.158:443, len 52 in 28-Jul 8:14:11.67 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac f4:8e:38:e5:e5:30, proto TCP (SYN), 192.168.125.199:62202->52.226.139.185:443, len 52 in 28-Jul 8:14:11.67 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:ab:d2:da, proto TCP (SYN), 192.168.124.117:63443->20.190.173.144:443, len 52 in 28-Jul 8:14:11.67 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:8e:79:e1:95:26, proto TCP (SYN), 192.168.125.134:51424->104.88.205.98:443, len 52 in 28-Jul 8:14:11.67 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac b4:45:06:be:fe:15, proto TCP (SYN), 192.168.124.254:50023->13.81.102.100:443, len 52 in 28-Jul 8:14:11.67 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether10 - WAN VIVO, src-mac b4:45:06:be:fe:15, proto TCP (SYN), 192.168.124.254:50026->34.149.211.227:443, len 52 in 28-Jul 8:14:11.77 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether2 - WAN Freeway, src-mac d0:94:66:ba:76:54, proto TCP (SYN), 192.168.125.170:64442->13.107.136.9:443, len 52 in 28-Jul 8:14:11.77 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether2 - WAN Freeway, src-mac d0:94:66:ba:76:54, proto TCP (SYN), 192.168.125.170:64443->13.107.136.9:443, len 52 in 28-Jul 8:14:11.77 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:3b:ac:7c, proto TCP (SYN), 192.168.127.34:64735->52.184.216.246:443, len 52 in 28-Jul 8:14:11.77 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac c0:25:a5:6f:7b:7d, proto TCP (SYN), 192.168.124.229:60927->20.189.173.6:443, len 52 in 28-Jul 8:14:11.77 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether2 - WAN Freeway, src-mac c0:25:a5:6f:7b:7d, proto TCP (SYN), 192.168.124.229:60928->52.114.142.198:443, len 52 in 28-Jul 8:14:11.77 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:3b:ac:7c, proto TCP (SYN), 192.168.127.34:53649->152.199.55.200:443, len 52 in 28-Jul 8:14:11.91 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether10 - WAN VIVO, src-mac d0:8e:79:e0:f1:52, proto TCP (SYN), 192.168.125.120:50543->152.199.4.213:80, len 52 in 28-Jul 8:14:11.91 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac fc:01:7c:b3:85:15, proto TCP (SYN), 192.168.124.104:62605->20.190.173.65:443, len 52 in 28-Jul 8:14:11.91 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:3b:ac:7c, proto TCP (SYN), 192.168.127.34:53652->20.42.65.90:443, len 52 in 28-Jul 8:14:11.91 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac c0:25:a5:6f:7b:7d, proto TCP (SYN), 192.168.124.229:60929->20.189.173.6:443, len 52 in 28-Jul 8:14:12.2 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:d7:72:4d, proto TCP (SYN), 192.168.124.69:49778->51.222.39.187:443, len 52 in 28-Jul 8:14:12.2 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:d7:70:54, proto TCP (SYN), 192.168.124.241:56546->31.13.74.52:443, len 52 in 28-Jul 8:14:12.2 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:d9:7b:b2, proto TCP (SYN), 192.168.125.56:53815->20.190.173.145:443, len 52 in 28-Jul 8:14:12.2 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 5c:cd:5b:9e:92:c9, proto TCP (SYN), 192.168.124.135:57014->162.247.241.14:443, len 52 in 28-Jul 8:14:12.12 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether10 - WAN VIVO, src-mac b4:45:06:be:fe:15, proto TCP (SYN), 192.168.124.254:50027->34.149.211.227:443, len 52 in 28-Jul 8:14:12.12 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 10:98:36:ff:f1:af, proto TCP (SYN), 192.168.124.56:64842->200.9.164.131:443, len 52 in 28-Jul 8:14:12.12 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:d9:7b:b2, proto TCP (SYN), 192.168.125.56:53816->20.190.173.145:443, len 52 in 28-Jul 8:14:12.12 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 10:98:36:ff:f1:af, proto TCP (SYN), 192.168.124.56:64843->200.9.164.131:443, len 52 in 28-Jul 8:14:12.12 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 70:b5:e8:fb:f6:21, proto TCP (SYN), 192.168.124.73:52106->192.168.1.30:443, len 52 in 28-Jul 8:14:12.12 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:d9:7b:b2, proto TCP (SYN), 192.168.125.56:53817->20.190.173.145:443, len 52 in 28-Jul 8:14:12.12 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:1f:d6:eb, proto TCP (SYN), 192.168.124.184:61375->179.252.121.150:443, len 52 in 28-Jul 8:14:12.24 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:8e:79:e1:95:26, proto TCP (SYN), 192.168.125.134:51427->64.15.159.222:443, len 52 in 28-Jul 8:14:12.24 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:3b:ac:7c, proto TCP (SYN), 192.168.127.34:53661->20.42.65.90:443, len 52 in 28-Jul 8:14:12.24 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether10 - WAN VIVO, src-mac b4:45:06:be:fe:15, proto TCP (SYN), 192.168.124.254:50028->34.149.211.227:443, len 52 in 28-Jul 8:14:12.24 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether10 - WAN VIVO, src-mac d0:8e:79:e0:f1:52, proto TCP (SYN), 192.168.125.120:50546->152.199.4.213:80, len 52 in 28-Jul 8:14:12.24 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 70:9c:d1:f1:e1:04, proto TCP (SYN), 192.168.125.194:62937->40.126.45.18:443, len 52 in 28-Jul 8:14:12.24 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:3b:ac:7c, proto TCP (SYN), 192.168.127.34:57405->23.4.64.137:443, len 52 in 28-Jul 8:14:12.24 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:8e:79:e1:95:26, proto TCP (SYN), 192.168.125.134:51430->64.15.159.210:443, len 52 in 28-Jul 8:14:12.24 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether2 - WAN Freeway, src-mac c0:25:a5:6f:7b:7d, proto TCP (SYN), 192.168.124.229:60930->13.107.138.9:443, len 52 in 28-Jul 8:14:12.24 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:3b:ac:7c, proto TCP (SYN), 192.168.127.34:53662->52.137.106.217:443, len 52 in 28-Jul 8:14:12.24 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether2 - WAN Freeway, src-mac d0:94:66:c9:20:fd, proto TCP (SYN), 192.168.125.192:50221->52.114.132.44:443, len 52 in 28-Jul 8:14:12.24 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac c0:25:a5:6f:7b:7d, proto TCP (SYN), 192.168.124.229:60931->104.112.126.70:443, len 52 in 28-Jul 8:14:12.35 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:8e:79:e0:f1:52, proto TCP (SYN), 192.168.125.120:50547->34.117.254.173:443, len 52 in 28-Jul 8:14:12.35 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:3b:ac:7c, proto TCP (SYN), 192.168.127.34:57406->23.4.64.137:443, len 52 in 28-Jul 8:14:12.35 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:3b:ac:7c, proto TCP (SYN), 192.168.127.34:57407->40.126.45.24:443, len 52 in 28-Jul 8:14:12.35 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether2 - WAN Freeway, src-mac d0:94:66:dd:d5:d2, proto TCP (SYN), 192.168.125.30:50321->52.97.11.130:443, len 52 in 28-Jul 8:14:12.35 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:3b:ac:7c, proto TCP (SYN), 192.168.127.34:64738->34.120.195.249:443, len 52 in 28-Jul 8:14:12.35 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether2 - WAN Freeway, src-mac 00:d7:6d:29:e0:50, proto TCP (SYN), 192.168.124.240:53690->52.113.194.132:443, len 52 in 28-Jul 8:14:12.35 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:3b:ac:7c, proto TCP (SYN), 192.168.127.34:53664->177.54.145.82:80, len 52 in 28-Jul 8:14:12.35 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether10 - WAN VIVO, src-mac c0:25:a5:4b:5e:94, proto TCP (SYN), 192.168.124.134:60854->34.149.211.227:443, len 52 in 28-Jul 8:14:12.35 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:8e:79:e0:f1:52, proto TCP (SYN), 192.168.125.120:50548->138.199.4.74:443, len 52 in 28-Jul 8:14:12.35 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:3b:ac:7c, proto TCP (SYN), 192.168.127.34:53666->204.79.197.239:443, len 52 in 28-Jul 8:14:12.45 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:3b:ac:7c, proto TCP (SYN), 192.168.127.34:53665->204.79.197.239:443, len 52 in 28-Jul 8:14:12.45 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:3b:ac:7c, proto TCP (SYN), 192.168.127.34:53667->20.190.173.145:443, len 52 in 28-Jul 8:14:12.45 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:d7:72:4d, proto TCP (SYN), 192.168.124.69:49787->170.82.173.10:443, len 52 in 28-Jul 8:14:12.45 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:3b:ac:7c, proto TCP (SYN), 192.168.127.34:64737->34.120.195.249:443, len 52 in 28-Jul 8:14:12.45 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:3b:ac:7c, proto TCP (SYN), 192.168.127.34:64740->40.126.45.19:443, len 52 in 28-Jul 8:14:12.45 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:3b:ac:7c, proto TCP (SYN), 192.168.127.34:53668->20.190.173.145:443, len 52 in 28-Jul 8:14:12.45 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:d7:72:4d, proto TCP (SYN), 192.168.124.69:49788->170.82.173.10:443, len 52 in 28-Jul 8:14:12.45 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:3b:ac:7c, proto TCP (SYN), 192.168.127.34:64739->40.126.45.19:443, len 52 in 28-Jul 8:14:12.55 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:3b:ac:7c, proto TCP (SYN), 192.168.127.34:53669->20.190.173.145:443, len 52 in 28-Jul 8:14:12.55 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:dd:e2:0d, proto TCP (SYN), 192.168.125.13:58690->20.190.173.67:443, len 52 in 28-Jul 8:14:12.55 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether2 - WAN Freeway, src-mac d0:94:66:ba:76:54, proto TCP (SYN), 192.168.125.170:64445->13.107.138.9:443, len 52 in 28-Jul 8:14:12.55 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:06:16:10:1e:33, proto TCP (SYN), 192.168.124.234:49806->8.254.13.41:443, len 52 in 28-Jul 8:14:12.55 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:ca:74:c1, proto TCP (SYN), 192.168.124.170:49750->40.74.98.192:443, len 52 in 28-Jul 8:14:12.55 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:b0:61:84, proto TCP (SYN), 192.168.124.159:53953->20.189.173.13:443, len 52 in 28-Jul 8:14:12.65 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:3b:ac:7c, proto TCP (SYN), 192.168.127.34:53670->52.137.106.217:443, len 52 in 28-Jul 8:14:12.65 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:b6:c0:a8, proto TCP (SYN), 192.168.125.94:63259->52.184.216.226:443, len 52 in 28-Jul 8:14:12.65 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:dd:e2:0d, proto TCP (SYN), 192.168.125.13:58691->20.190.173.67:443, len 52 in 28-Jul 8:14:12.65 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:3b:ac:7c, proto TCP (SYN), 192.168.127.34:53671->20.190.173.67:443, len 52 in 28-Jul 8:14:12.65 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether2 - WAN Freeway, src-mac d0:94:66:dc:42:c6, proto TCP (SYN), 192.168.124.137:55449->52.109.12.19:443, len 52 in 28-Jul 8:14:12.65 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:dd:e2:0d, proto TCP (SYN), 192.168.125.13:58692->20.190.173.67:443, len 52 in 28-Jul 8:14:12.75 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:3b:ac:7c, proto TCP (SYN), 192.168.127.34:53672->20.190.173.67:443, len 52 in 28-Jul 8:14:12.75 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac 00:d7:6d:3b:ac:7c, proto TCP (SYN), 192.168.127.34:53673->20.190.173.67:443, len 52 in 28-Jul 8:14:12.75 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether2 - WAN Freeway, src-mac 70:9c:d1:f1:e1:04, proto TCP (SYN), 192.168.125.194:62938->52.113.194.132:443, len 52 in 28-Jul 8:14:12.75 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:94:66:ae:c2:51, proto TCP (SYN), 192.168.127.233:51000->104.208.144.47:443, len 52 in 28-Jul 8:14:12.75 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac c0:25:a5:6f:7b:7d, proto TCP (SYN), 192.168.124.229:60932->13.107.6.163:443, len 52 in 28-Jul 8:14:12.75 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether2 - WAN Freeway, src-mac d0:8e:79:e0:f1:52, proto TCP (SYN), 192.168.125.120:59946->52.109.2.151:443, len 52 in 28-Jul 8:14:12.75 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether1 - MEGALINK FREEWAY, src-mac d0:8e:79:e1:97:fa, proto TCP (SYN), 192.168.124.209:57573->177.66.6.69:443, len 52 in 28-Jul 8:14:12.87 from 192.168.124.1
firewall,info WebLog forward: in:ether13 - LAN out:ether10 - WAN VIVO, src-mac 3c:7c:3f:3c:0c:d0, proto TCP (SYN), 192.168.127.198:56103->34.149.211.227:443, len 52 in 28-Jul 8:14:12.87 from 192.168.124.1
